"","dates","machineID","volt","rotate","pressure","vibration","dates.errors","type1s","type2s","type3s","type4s","type5s","dates.failures","comp1s","comp2s","comp3s","comp4s"
"569","2015-07-24 17:00:00","1","192.131","397.586","90.2704","39.8079","2015-07-24 17:00:00","0","0","0","0","0","2015-07-24 17:00:00","0","0","0","0"
"570","2015-07-24 18:00:00","1","207.3241","469.789","101.48939","42.71643","2015-07-24 18:00:00","0","0","0","0","0","2015-07-24 18:00:00","0","0","0","0"
"571","2015-07-24 19:00:00","1","180.0084","377.1942","88.37359","40.66013","2015-07-24 19:00:00","0","0","0","0","0","2015-07-24 19:00:00","0","0","0","0"
"572","2015-07-24 20:00:00","1","183.3703","378.6118","99.52355","37.91758","2015-07-24 20:00:00","0","0","0","1","0","2015-07-24 20:00:00","0","0","0","0"
"573","2015-07-24 21:00:00","1","195.9591","530.7979","97.04785","48.82693","2015-07-24 21:00:00","0","1","0","0","0","2015-07-24 21:00:00","0","0","0","0"
"574","2015-07-24 22:00:00","1","176.3161","458.8046","100.83739","42.17362","2015-07-24 22:00:00","1","0","0","0","0","2015-07-24 22:00:00","0","0","0","0"
"575","2015-07-24 23:00:00","1","157.6385","365.8439","116.808","43.35526","2015-07-24 23:00:00","0","0","0","0","0","2015-07-24 23:00:00","0","0","0","0"
"576","2015-07-25 00:00:00","1","165.5705","452.4852","78.96479","37.43629","2015-07-25 00:00:00","0","0","0","0","0","2015-07-25 00:00:00","0","0","0","0"
"577","2015-07-25 01:00:00","1","161.5689","462.2139","101.95205","39.72745","2015-07-25 01:00:00","0","0","0","0","0","2015-07-25 01:00:00","0","0","0","0"
"578","2015-07-25 02:00:00","1","154.5497","432.8083","98.72887","45.24683","2015-07-25 02:00:00","1","0","0","0","0","2015-07-25 02:00:00","0","0","0","0"
"579","2015-07-25 03:00:00","1","143.9113","482.7295","111.43243","33.47599","2015-07-25 03:00:00","0","0","0","0","0","2015-07-25 03:00:00","0","0","0","0"
"580","2015-07-25 04:00:00","1","171.6877","394.2023","90.97285","32.35425","2015-07-25 04:00:00","0","0","0","0","0","2015-07-25 04:00:00","0","0","0","0"
"581","2015-07-25 05:00:00","1","164.649","448.719","97.9261","43.44629","2015-07-25 05:00:00","0","0","0","1","0","2015-07-25 05:00:00","0","0","0","0"
"582","2015-07-25 06:00:00","1","172.9966","421.4246","79.26749","30.51067","2015-07-25 06:00:00","5","5","5","5","3","2015-07-25 06:00:00","6","11","2","1"
"583","2015-07-25 07:00:00","1","150.9689","484.2432","110.64284","48.88964","2015-07-25 07:00:00","0","1","0","1","0","2015-07-25 07:00:00","0","0","0","0"
"584","2015-07-25 08:00:00","1","180.2486","406.8232","96.40677","46.27557","2015-07-25 08:00:00","0","0","0","1","0","2015-07-25 08:00:00","0","0","0","0"
"585","2015-07-25 09:00:00","1","174.102","481.7791","101.95389","40.03744","2015-07-25 09:00:00","1","0","0","0","0","2015-07-25 09:00:00","0","0","0","0"
"586","2015-07-25 10:00:00","1","162.2509","549.742","118.96161","33.48997","2015-07-25 10:00:00","0","0","0","0","0","2015-07-25 10:00:00","0","0","0","0"
"587","2015-07-25 11:00:00","1","168.9636","454.9548","95.81672","47.32854","2015-07-25 11:00:00","0","0","0","0","0","2015-07-25 11:00:00","0","0","0","0"
"588","2015-07-25 12:00:00","1","165.6908","405.364","94.31839","38.31545","2015-07-25 12:00:00","1","0","0","0","0","2015-07-25 12:00:00","0","0","0","0"
"589","2015-07-25 13:00:00","1","173.9634","485.4034","96.85453","45.42092","2015-07-25 13:00:00","0","0","0","0","0","2015-07-25 13:00:00","0","0","0","0"
"590","2015-07-25 14:00:00","1","152.383","429.6859","107.60183","40.68808","2015-07-25 14:00:00","0","0","0","0","0","2015-07-25 14:00:00","0","0","0","0"
"591","2015-07-25 15:00:00","1","177.1215","408.7892","105.29948","39.65803","2015-07-25 15:00:00","0","0","0","0","0","2015-07-25 15:00:00","0","0","0","0"
"592","2015-07-25 16:00:00","1","154.9861","413.3815","104.85826","35.23654","2015-07-25 16:00:00","0","0","0","0","0","2015-07-25 16:00:00","0","0","0","0"
"593","2015-07-25 17:00:00","1","183.6187","415.2649","95.35517","34.95777","2015-07-25 17:00:00","0","0","0","0","0","2015-07-25 17:00:00","0","0","0","0"
"594","2015-07-25 18:00:00","1","188.4647","433.2735","121.72862","36.19276","2015-07-25 18:00:00","0","0","0","0","0","2015-07-25 18:00:00","0","0","0","0"
"595","2015-07-25 19:00:00","1","164.2123","454.583","75.95963","36.51405","2015-07-25 19:00:00","0","0","0","0","0","2015-07-25 19:00:00","0","0","0","0"
"596","2015-07-25 20:00:00","1","183.1203","434.9371","86.69953","31.314","2015-07-25 20:00:00","1","0","0","0","0","2015-07-25 20:00:00","0","0","0","0"
"597","2015-07-25 21:00:00","1","170.5354","345.7114","93.33372","41.32241","2015-07-25 21:00:00","0","0","0","0","0","2015-07-25 21:00:00","0","0","0","0"
"598","2015-07-25 22:00:00","1","138.7402","491.1961","95.92459","39.23483","2015-07-25 22:00:00","0","0","0","0","0","2015-07-25 22:00:00","0","0","0","0"
"599","2015-07-25 23:00:00","1","174.0032","482.1792","94.77134","44.03251","2015-07-25 23:00:00","0","0","0","0","0","2015-07-25 23:00:00","0","0","0","0"
"600","2015-07-26 00:00:00","1","156.2352","483.8435","86.87319","40.12171","2015-07-26 00:00:00","0","0","0","0","0","2015-07-26 00:00:00","0","0","0","0"
"601","2015-07-26 01:00:00","1","153.8672","440.6811","104.30094","39.07233","2015-07-26 01:00:00","0","0","1","0","0","2015-07-26 01:00:00","0","0","0","0"
"602","2015-07-26 02:00:00","1","190.3985","521.0728","119.87647","34.33228","2015-07-26 02:00:00","0","0","0","0","0","2015-07-26 02:00:00","0","0","0","0"
"603","2015-07-26 03:00:00","1","167.0562","486.5842","92.72398","34.58974","2015-07-26 03:00:00","0","0","0","0","0","2015-07-26 03:00:00","0","0","0","0"
"604","2015-07-26 04:00:00","1","196.4275","440.6345","115.13118","47.40903","2015-07-26 04:00:00","0","1","0","0","0","2015-07-26 04:00:00","0","0","0","0"
"605","2015-07-26 05:00:00","1","162.6351","382.4997","95.66956","39.27337","2015-07-26 05:00:00","1","0","0","0","0","2015-07-26 05:00:00","0","0","0","0"
"606","2015-07-26 06:00:00","1","167.0711","506.5305","94.5145","42.78245","2015-07-26 06:00:00","8","2","2","4","2","2015-07-26 06:00:00","5","5","5","3"
"607","2015-07-26 07:00:00","1","169.108","390.4882","101.16809","46.07108","2015-07-26 07:00:00","0","0","0","0","0","2015-07-26 07:00:00","0","0","0","0"
"608","2015-07-26 08:00:00","1","162.9266","522.2644","90.15328","41.42695","2015-07-26 08:00:00","1","0","1","0","0","2015-07-26 08:00:00","0","0","0","0"
"609","2015-07-26 09:00:00","1","161.6017","436.007","90.64718","43.25194","2015-07-26 09:00:00","0","0","0","0","0","2015-07-26 09:00:00","0","0","0","0"
"610","2015-07-26 10:00:00","1","176.5171","401.7724","84.17518","47.63343","2015-07-26 10:00:00","0","0","0","0","0","2015-07-26 10:00:00","0","0","0","0"
"611","2015-07-26 11:00:00","1","154.4281","465.1617","88.55924","36.99065","2015-07-26 11:00:00","0","0","0","0","0","2015-07-26 11:00:00","0","0","0","0"
"612","2015-07-26 12:00:00","1","184.8381","442.5052","77.73165","38.21903","2015-07-26 12:00:00","0","0","1","0","0","2015-07-26 12:00:00","0","0","0","0"
"613","2015-07-26 13:00:00","1","140.5003","464.2818","103.19408","39.65337","2015-07-26 13:00:00","0","0","0","0","0","2015-07-26 13:00:00","0","0","0","0"
"614","2015-07-26 14:00:00","1","151.2564","368.1534","93.37817","42.01698","2015-07-26 14:00:00","1","0","0","0","0","2015-07-26 14:00:00","0","0","0","0"
"615","2015-07-26 15:00:00","1","156.1665","428.8982","115.60749","45.72244","2015-07-26 15:00:00","0","0","0","0","0","2015-07-26 15:00:00","0","0","0","0"
"616","2015-07-26 16:00:00","1","166.1079","453.9874","87.59808","39.74057","2015-07-26 16:00:00","0","0","0","1","0","2015-07-26 16:00:00","0","0","0","0"
"617","2015-07-26 17:00:00","1","174.3161","357.7558","107.68902","34.96553","2015-07-26 17:00:00","0","1","0","0","0","2015-07-26 17:00:00","0","0","0","0"
"618","2015-07-26 18:00:00","1","144.0945","409.3802","106.72087","37.45499","2015-07-26 18:00:00","0","0","0","0","0","2015-07-26 18:00:00","0","0","0","0"
"619","2015-07-26 19:00:00","1","167.1205","474.5855","94.47594","36.08787","2015-07-26 19:00:00","1","0","0","0","0","2015-07-26 19:00:00","0","0","0","0"
"620","2015-07-26 20:00:00","1","163.2235","475.1594","95.45637","40.06738","2015-07-26 20:00:00","0","0","0","0","0","2015-07-26 20:00:00","0","0","0","0"
"621","2015-07-26 21:00:00","1","189.4138","534.8483","96.48929","43.54427","2015-07-26 21:00:00","0","0","0","0","0","2015-07-26 21:00:00","0","0","0","0"
"622","2015-07-26 22:00:00","1","186.2438","359.239","102.71779","38.09316","2015-07-26 22:00:00","0","0","0","0","0","2015-07-26 22:00:00","0","0","0","0"
"623","2015-07-26 23:00:00","1","175.2849","388.3038","92.72482","28.83381","2015-07-26 23:00:00","0","0","0","0","0","2015-07-26 23:00:00","0","0","0","0"
"624","2015-07-27 00:00:00","1","156.1497","418.0855","91.65662","44.32691","2015-07-27 00:00:00","0","0","0","0","0","2015-07-27 00:00:00","0","0","0","0"
"625","2015-07-27 01:00:00","1","155.2511","377.3916","103.94503","43.6762","2015-07-27 01:00:00","0","0","0","1","0","2015-07-27 01:00:00","0","0","0","0"
"626","2015-07-27 02:00:00","1","160.5837","444.4535","99.05559","39.60244","2015-07-27 02:00:00","0","1","0","0","0","2015-07-27 02:00:00","0","0","0","0"
"627","2015-07-27 03:00:00","1","185.2875","471.6927","115.9936","51.06473","2015-07-27 03:00:00","0","0","0","0","0","2015-07-27 03:00:00","0","0","0","0"
"628","2015-07-27 04:00:00","1","188.566","541.5175","100.29646","52.38106","2015-07-27 04:00:00","0","0","0","0","0","2015-07-27 04:00:00","0","0","0","0"
"629","2015-07-27 05:00:00","1","172.2277","441.3004","101.64125","34.47516","2015-07-27 05:00:00","0","0","0","0","0","2015-07-27 05:00:00","0","0","0","0"
"630","2015-07-27 06:00:00","1","153.1962","392.7986","104.83694","49.50423","2015-07-27 06:00:00","8","6","6","2","7","2015-07-27 06:00:00","8","2","3","2"
"631","2015-07-27 07:00:00","1","176.573","420.4637","93.04889","32.64423","2015-07-27 07:00:00","0","0","0","1","0","2015-07-27 07:00:00","0","0","0","0"
"632","2015-07-27 08:00:00","1","160.5854","550.6896","96.03833","33.4507","2015-07-27 08:00:00","0","0","1","0","0","2015-07-27 08:00:00","0","0","0","0"
"633","2015-07-27 09:00:00","1","168.5045","527.1528","84.67851","42.14501","2015-07-27 09:00:00","1","0","0","0","0","2015-07-27 09:00:00","0","0","0","0"
"634","2015-07-27 10:00:00","1","160.6133","517.7216","105.40046","46.81559","2015-07-27 10:00:00","0","0","0","0","0","2015-07-27 10:00:00","0","0","0","0"
"635","2015-07-27 11:00:00","1","169.8136","431.7559","98.53707","31.51124","2015-07-27 11:00:00","0","0","0","0","0","2015-07-27 11:00:00","0","0","0","0"
"636","2015-07-27 12:00:00","1","174.6502","465.2207","106.26327","39.32871","2015-07-27 12:00:00","0","0","0","0","0","2015-07-27 12:00:00","0","0","0","0"
"637","2015-07-27 13:00:00","1","168.4549","390.8923","113.04477","27.19726","2015-07-27 13:00:00","0","0","0","0","0","2015-07-27 13:00:00","0","0","0","0"
"638","2015-07-27 14:00:00","1","164.3603","478.7671","89.61278","39.40531","2015-07-27 14:00:00","0","0","0","0","0","2015-07-27 14:00:00","0","0","0","0"
"639","2015-07-27 15:00:00","1","168.2894","478.3981","111.78358","34.00634","2015-07-27 15:00:00","0","0","0","0","0","2015-07-27 15:00:00","0","0","0","0"
"640","2015-07-27 16:00:00","1","150.9911","361.8123","94.88251","40.85909","2015-07-27 16:00:00","0","0","0","0","0","2015-07-27 16:00:00","0","0","0","0"
"641","2015-07-27 17:00:00","1","160.4991","383.5727","101.13272","35.39522","2015-07-27 17:00:00","0","0","0","0","0","2015-07-27 17:00:00","0","0","0","0"
"642","2015-07-27 18:00:00","1","162.0479","470.5617","108.59985","35.13075","2015-07-27 18:00:00","0","0","0","0","0","2015-07-27 18:00:00","0","0","0","0"
"643","2015-07-27 19:00:00","1","172.3598","471.4109","102.76757","31.9666","2015-07-27 19:00:00","0","0","0","1","0","2015-07-27 19:00:00","0","0","0","0"
"644","2015-07-27 20:00:00","1","144.2698","392.567","98.12931","35.37442","2015-07-27 20:00:00","0","0","0","0","0","2015-07-27 20:00:00","0","0","0","0"
"645","2015-07-27 21:00:00","1","153.9738","388.3511","128.30024","47.40578","2015-07-27 21:00:00","1","0","0","0","0","2015-07-27 21:00:00","0","0","0","0"
"646","2015-07-27 22:00:00","1","170.6482","452.9658","104.7193","30.94746","2015-07-27 22:00:00","0","0","0","0","0","2015-07-27 22:00:00","0","0","0","0"
"647","2015-07-27 23:00:00","1","163.8283","401.5048","85.23244","35.60327","2015-07-27 23:00:00","1","0","0","0","0","2015-07-27 23:00:00","0","0","0","0"
"648","2015-07-28 00:00:00","1","177.2563","405.6622","96.83605","42.28015","2015-07-28 00:00:00","0","0","0","0","0","2015-07-28 00:00:00","0","0","0","0"
"649","2015-07-28 01:00:00","1","163.918","484.8156","121.80318","36.77654","2015-07-28 01:00:00","0","0","0","0","0","2015-07-28 01:00:00","0","0","0","0"
"650","2015-07-28 02:00:00","1","168.9573","436.8985","87.35698","46.87712","2015-07-28 02:00:00","0","0","0","0","0","2015-07-28 02:00:00","0","0","0","0"
"651","2015-07-28 03:00:00","1","171.96","423.7402","99.23691","40.49022","2015-07-28 03:00:00","0","0","0","0","0","2015-07-28 03:00:00","0","0","0","0"
"652","2015-07-28 04:00:00","1","154.7845","459.261","100.71697","40.58025","2015-07-28 04:00:00","0","1","0","0","0","2015-07-28 04:00:00","0","0","0","0"
"653","2015-07-28 05:00:00","1","163.0151","414.7882","98.72086","38.86661","2015-07-28 05:00:00","0","0","0","1","0","2015-07-28 05:00:00","0","0","0","0"
"654","2015-07-28 06:00:00","1","166.3053","429.0945","104.82505","43.09253","2015-07-28 06:00:00","3","2","2","4","2","2015-07-28 06:00:00","8","6","2","7"
"655","2015-07-28 07:00:00","1","152.2597","422.4492","84.70277","53.86081","2015-07-28 07:00:00","1","0","0","0","0","2015-07-28 07:00:00","0","0","0","0"
"656","2015-07-28 08:00:00","1","167.905","395.8698","93.21108","43.7154","2015-07-28 08:00:00","0","0","0","0","1","2015-07-28 08:00:00","0","0","0","0"
"657","2015-07-28 09:00:00","1","164.6651","409.1939","118.17624","37.42996","2015-07-28 09:00:00","0","0","0","0","0","2015-07-28 09:00:00","0","0","0","0"
"658","2015-07-28 10:00:00","1","173.4171","397.9573","71.23281","47.95797","2015-07-28 10:00:00","0","0","0","0","0","2015-07-28 10:00:00","0","0","0","0"
"659","2015-07-28 11:00:00","1","161.5798","389.7247","113.3723","45.03713","2015-07-28 11:00:00","0","0","0","0","0","2015-07-28 11:00:00","0","0","0","0"
"660","2015-07-28 12:00:00","1","164.4314","460.8423","111.41863","39.5819","2015-07-28 12:00:00","0","0","0","0","0","2015-07-28 12:00:00","0","0","0","0"
"661","2015-07-28 13:00:00","1","166.5763","393.7919","111.49544","34.48227","2015-07-28 13:00:00","0","0","0","0","0","2015-07-28 13:00:00","0","0","0","0"
"662","2015-07-28 14:00:00","1","170.3509","502.3568","95.56401","34.48616","2015-07-28 14:00:00","0","0","0","0","0","2015-07-28 14:00:00","0","0","0","0"
"663","2015-07-28 15:00:00","1","166.9265","370.0771","103.01895","40.09735","2015-07-28 15:00:00","0","0","0","0","0","2015-07-28 15:00:00","0","0","0","0"
"664","2015-07-28 16:00:00","1","154.259","514.9519","114.46853","42.4837","2015-07-28 16:00:00","0","0","0","0","0","2015-07-28 16:00:00","0","0","0","0"
"665","2015-07-28 17:00:00","1","170.2533","380.1492","104.22051","42.93028","2015-07-28 17:00:00","0","0","0","0","0","2015-07-28 17:00:00","0","0","0","0"
"666","2015-07-28 18:00:00","1","165.4049","401.5114","113.01516","40.27619","2015-07-28 18:00:00","0","0","0","0","0","2015-07-28 18:00:00","0","0","0","0"
"667","2015-07-28 19:00:00","1","172.4285","392.4144","110.83215","42.71363","2015-07-28 19:00:00","0","0","0","0","0","2015-07-28 19:00:00","0","0","0","0"
"668","2015-07-28 20:00:00","1","162.2388","504.7393","100.21173","31.61274","2015-07-28 20:00:00","0","0","0","0","0","2015-07-28 20:00:00","0","0","0","0"
"669","2015-07-28 21:00:00","1","175.9002","467.8687","104.61716","41.54667","2015-07-28 21:00:00","0","1","0","0","0","2015-07-28 21:00:00","0","0","0","0"
"670","2015-07-28 22:00:00","1","198.9244","412.2797","99.06375","43.78272","2015-07-28 22:00:00","0","0","0","0","0","2015-07-28 22:00:00","0","0","0","0"
"671","2015-07-28 23:00:00","1","168.8157","453.403","99.03788","42.40928","2015-07-28 23:00:00","0","0","0","0","0","2015-07-28 23:00:00","0","0","0","0"
"672","2015-07-29 00:00:00","1","189.1515","430.8162","104.89337","36.12243","2015-07-29 00:00:00","0","0","0","0","0","2015-07-29 00:00:00","0","0","0","0"
"673","2015-07-29 01:00:00","1","168.1237","479.3191","92.21817","32.9838","2015-07-29 01:00:00","0","0","0","0","0","2015-07-29 01:00:00","0","0","0","0"
"674","2015-07-29 02:00:00","1","164.9802","435.2856","95.58421","44.50111","2015-07-29 02:00:00","0","0","0","0","0","2015-07-29 02:00:00","0","0","0","0"
"675","2015-07-29 03:00:00","1","145.7883","410.2434","93.97324","35.17594","2015-07-29 03:00:00","0","0","0","0","0","2015-07-29 03:00:00","0","0","0","0"
"676","2015-07-29 04:00:00","1","151.2787","436.0431","97.16258","41.19531","2015-07-29 04:00:00","0","0","0","0","0","2015-07-29 04:00:00","0","0","0","0"
"677","2015-07-29 05:00:00","1","195.9229","360.1125","111.05356","34.76794","2015-07-29 05:00:00","0","0","0","0","0","2015-07-29 05:00:00","0","0","0","0"
"678","2015-07-29 06:00:00","1","204.4744","468.4081","105.35945","44.39669","2015-07-29 06:00:00","7","14","14","3","8","2015-07-29 06:00:00","3","2","4","2"
"679","2015-07-29 07:00:00","1","164.1301","509.8403","105.52229","36.99673","2015-07-29 07:00:00","0","0","0","0","0","2015-07-29 07:00:00","0","0","0","0"
"680","2015-07-29 08:00:00","1","165.2077","428.8841","98.73417","42.25643","2015-07-29 08:00:00","1","0","0","0","0","2015-07-29 08:00:00","0","0","0","0"
"681","2015-07-29 09:00:00","1","150.5229","476.3469","100.22893","32.35351","2015-07-29 09:00:00","0","0","0","0","0","2015-07-29 09:00:00","0","0","0","0"
"682","2015-07-29 10:00:00","1","182.6361","429.5482","93.93581","39.87472","2015-07-29 10:00:00","0","0","0","0","0","2015-07-29 10:00:00","0","0","0","0"
"683","2015-07-29 11:00:00","1","170.9569","468.7308","93.45158","42.95091","2015-07-29 11:00:00","0","0","0","0","0","2015-07-29 11:00:00","0","0","0","0"
"684","2015-07-29 12:00:00","1","164.4298","353.4907","118.20891","40.65433","2015-07-29 12:00:00","1","0","0","1","0","2015-07-29 12:00:00","0","0","0","0"
"685","2015-07-29 13:00:00","1","150.2412","483.8008","91.90178","43.679","2015-07-29 13:00:00","0","0","0","0","0","2015-07-29 13:00:00","0","0","0","0"
"686","2015-07-29 14:00:00","1","184.799","498.0662","101.09461","32.93113","2015-07-29 14:00:00","0","1","1","0","0","2015-07-29 14:00:00","0","0","0","0"
"687","2015-07-29 15:00:00","1","172.1103","478.9098","105.11886","42.80931","2015-07-29 15:00:00","1","0","0","0","0","2015-07-29 15:00:00","0","0","0","0"
"688","2015-07-29 16:00:00","1","177.0807","392.9728","101.98205","31.64326","2015-07-29 16:00:00","0","2","1","0","0","2015-07-29 16:00:00","0","0","0","0"
"689","2015-07-29 17:00:00","1","170.3669","438.1407","98.76703","40.82168","2015-07-29 17:00:00","0","0","0","0","0","2015-07-29 17:00:00","0","0","0","0"
